artist,title,lyrics,song_id,keyword_1,keyword_2,keyword_3,keyword,clean_title,popularity_score,popularity_label,popularity_confidence,church_usage_score,youtube_view_score_est,domestic_music_search_score,streaming_platform_score,recency_stability_score,bugs_ccm_chart_rank_2026_06_13,apple_music_top_song_rank_proxy,popularity_basis,popularity_source_urls,popularity_data_status,popularity_collection_date
아이자야,삶의 예배,"[Verse 1]
보여지는 예배 아닌
마음으로 드리는 예배
노래하는 찬양보다
삶으로 고백되는 예배
나를 위한 예배 아닌
주님 뜻을 향한 예배

[Pre-Chorus]
내 맘과 정성 다하여서
주 앞에 드려지는 예배

[Chorus]
주 앞에 엎드려 경배합니다
온전한 예배 내 맘의 예배
내 모든 것 받기 합당하신 분 
주 앞에 엎드려 예배합니다
나의 모든 삶 나의 모든 뜻
말씀 앞에 순종하는 삶의 예배
드리기 원하네

[Verse 2]
나를 위한 예배 아닌
주님 뜻을 향한 예배

[Pre-Chorus]
내 맘과 정성 다하여서
주 앞에 드려지는 예배

[Chorus]
주 앞에 엎드려 경배합니다
온전한 예배 내 맘의 예배
내 모든 것 받기 합당하신 분 
주 앞에 엎드려 예배합니다
나의 모든 삶 나의 모든 뜻
말씀 앞에 순종하는 삶의 예배
드리기 원하네

[Bridge]
주 앞에 엎드려 

[Chorus]
주 앞에 엎드려 경배합니다
온전한 예배 내 맘의 예배
내 모든 것 받기 합당하신 분 
주 앞에 엎드려 예배합니다
나의 모든 삶 나의 모든 뜻
말씀 앞에 순종하는 삶의 예배
드리기 원하네",32233779,경배/찬양,결단/순종,임재,"경배/찬양, 결단/순종, 임재",삶의 예배,79,high,high,80,80,76,85,74,,8,artist_baseline:isaiah; church_usage_seed:recognized worship-use seed; AppleMusic_artist_top_song_rank:8; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://music.apple.com/kr/artist/%EC%95%84%EC%9D%B4%EC%9E%90%EC%95%BC-%EC%94%A9%EC%8A%A4%ED%8B%B0%EC%9B%90/743665263 | https://songselect.ccli.com/search/results?list=toplanguage_ko,direct_platform_top_song_match; curated_church_usage_seed; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,전신갑주,"[Intro]
전신갑주 입고 마귀들을 때려 부숴

[Chorus]
승리 주신 주께 우리 모두
Put your hands up
전신갑주 입고 마귀들을 때려 부숴
승리 주신 주께 우리 모두
Put your hands up
전신갑주 입어
마귀들과 싸워 이겨
전신갑주 입어

[Verse 1]
마귀들과 싸워 이겨
우리의 싸움은 혈과 육이 아니라네
보이지 않는
어둠의 악한 영과 싸우네
악한 날에 원수들과 싸워 이기도록
하나님의 전신갑주로
모두 완전무장
진리의 허리띠 의의
흉배 복음의 신발
믿음의 방패 구원의 투구
성령의 검 ay 하나님 말씀
진리의 허리띠 의의
흉배 복음의 신발
믿음의 방패 구원의 투구

[Pre-Chorus]
성령의 검 ay 하나님 말씀
전신갑주 입고 마귀들을 때려 부숴

[Chorus]
승리 주신 주께 우리 모두
Put your hands up
전신갑주 입고 마귀들을 때려 부숴
승리 주신 주께 우리 모두
Put your hands up
전신갑주 입어
마귀들과 싸워 이겨
전신갑주 입어

[Verse 2]
마귀들과 싸워 이겨
사망 권세 다 이기고 승리하신 주님
임마누엘 우리 안에 함께 하시오니
전신갑주 입고 이미 이긴 싸움해
예수 승리의 이름 높여 높여 찬양해
진리의 허리띠 의의
흉배 복음의 신발
믿음의 방패 구원의 투구
성령의 검 ay 하나님 말씀
진리의 허리띠 의의
흉배 복음의 신발
믿음의 방패 구원의 투구

[Pre-Chorus]
성령의 검 ay 하나님 말씀
전신갑주 입고 마귀들을 때려 부숴

[Chorus]
승리 주신 주께 우리 모두
Put your hands up
전신갑주 입고 마귀들을 때려 부숴
승리 주신 주께 우리 모두
Put your hands up
전신갑주 입어
마귀들과 싸워 이겨
전신갑주 입어

[Tag]
마귀들과 싸워 이겨
전신갑주 입어
마귀들과 싸워 이겨
전신갑주 입어
마귀들과 싸워 이겨",32184588,구원,성령,믿음,"구원, 성령, 믿음",전신갑주,68,medium,medium,70,66,64,70,70,,,artist_baseline:isaiah; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,신실하시네,"[Pre-Chorus]
내 맘이 헛된 욕심에 갇혀
주의 선하신 뜻을 보지 못할 때
내 맘의 눈을 돌이키시고

[Chorus]
주의 말씀으로 날 인도하소서
모든 두려움 버리고
주의 약속만을 바라봅니다
나의 피난처 되시는
방패 되신 주만 의지하리라
주의 뜻 하늘 보다 높고
바다 보다 깊고 신실하시네
내 마음 다하여 주님이 계신

[Verse 1]
그 곳으로 나아가리라

[Pre-Chorus]
내 맘이 헛된 욕심에 갇혀
주의 선하신 뜻을 보지 못할 때
내 맘의 눈을 돌이키시고

[Chorus]
주의 말씀으로 날 인도하소서
모든 두려움 버리고
주의 약속만을 바라봅니다
나의 피난처 되시는
방패 되신 주만 의지하리라
주의 뜻 하늘 보다 높고
바다 보다 깊고 신실하시네
내 마음 다하여 주님이 계신

[Outro]
그 곳으로 나아가리라
영원히 신실하신 주의 사랑
무엇도 끊을 수 없는 사랑
모든 영광과 찬양 받으소서
영원토록 주 이름 찬양해
영원히 신실하신 주의 사랑
무엇도 끊을 수 없는 사랑
모든 영광과 찬양 받으소서
영원토록 주 이름 찬양해
주의 뜻 하늘 보다 높고
바다 보다 깊고 신실하시네
내 마음 다하여 주님이 계신
그 곳으로 나아가리라",32138022,신실하심,사랑,인도하심,"신실하심, 사랑, 인도하심",신실하시네,63,medium,low,62,64,62,70,62,,,artist_baseline:isaiah; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,우리는 주의 교회,"[Verse 1]
우리는 주의 교회 빛으로
우릴 부르셨네
우리는 주의 교회
주의 핏값으로 세워졌네
그 사랑 입은
우리 주 위해 살기 원하네
우리는 주의 몸된 교회
그 크신 사랑 찬양해
내게 주어진 자리에서 주 예배하리
내게 맡겨주신 그 곳에서
주 나타내기 원해

[Chorus]
나의 삶을 드리네
존귀하신 주 찬양해
하나되어 주를 높이네 영광 받으소서

[Verse 2]
변하지 않는 약속 우리를 인도하시네
어둠의 권세 무너지고
교회는 승리했네

[Chorus]
나의 삶을 드리네
존귀하신 주 찬양해
하나되어 주를 높이네 영광 받으소서

[Bridge]
어린양 예수 찬양하리
승리하신 주만 높이리
교회의 머리되신 예수
영원히 다스리시네
어린양 예수 찬양하리
승리하신 주만 높이리
교회의 머리되신 예수
영원히 다스리시네

[Chorus]
나의 삶을 드리네
존귀하신 주 찬양해
하나되어 주를 높이네 영광 받으소서
나의 삶을 드리네
존귀하신 주 찬양해
하나되어 주를 높이네 영광 받으소서",32007200,공동체,경배/찬양,영광,"공동체, 경배/찬양, 영광",우리는 주의 교회,68,medium,medium,70,66,64,70,70,,,artist_baseline:isaiah; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,Set Me Free,"[Intro]
Jesus set me free From every sin 

[Chorus]
Jesus set me free From every chain 
Jesus set me free From every sin 
Jesus set me free From every chain 
Jesus Jesus 
We lift your name up Jesus 
Jesus Jesus 
We praise your name up Jesus 
Jesus Jesus 

[Post-Chorus]
We lift your name up Jesus 
Jesus Jesus 
We praise your name up Jesus 

[Verse 1]
모든 이름보다 높고 높으신 이름 
죽음 이기시고 부활하신 그 이름 
예수 그 이름만 높여 찬양하네 
우리 주 예수 그 이름만 높여 
경배하네
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네
Romans 16:20 says
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네

[Pre-Chorus]
Romans 16:20 says
Jesus set me free From every sin

[Chorus]
Jesus set me free From every chain
Jesus set me free From every sin
Jesus set me free From every chain
Jesus Jesus
We lift your name up Jesus
Jesus Jesus
We praise your name up Jesus
Jesus Jesus

[Post-Chorus]
We lift your name up Jesus
Jesus Jesus
We praise your name up Jesus

[Verse 2]
모든 죄의 문제 해결하신 그 이름
나의 모든 아픔 회복하신 그 이름
예수 이름 안에 모든 능력 있네
우리 주 예수 그 이름에 모든
승리있네
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네
Romans 16:20 says
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네

[Pre-Chorus]
Romans 16:20 says
Jesus set me free From every sin

[Chorus]
Jesus set me free From every chain
Jesus set me free From every sin
Jesus set me free From every chain
Jesus Jesus
We lift your name up Jesus
Jesus Jesus
We praise your name up Jesus
Jesus Jesus

[Post-Chorus]
We lift your name up Jesus
Jesus Jesus
We praise your name up Jesus

[Verse 3]
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네
Romans 16:20 says
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네
Romans 16:20 says
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네
Romans 16:20 says
평강의 하나님 속히 사단을
우리 발 아래 상하게 하시네

[Pre-Chorus]
Romans 16:20 says
Jesus set me free From every sin

[Chorus]
Jesus set me free From every chain
Jesus set me free From every sin
Jesus set me free From every chain
Jesus Jesus
We lift your name up Jesus
Jesus Jesus
We praise your name up Jesus
Jesus Jesus

[Post-Chorus]
We lift your name up Jesus
Jesus Jesus
We praise your name up Jesus",31944471,경배/찬양,부활,평안,"경배/찬양, 부활, 평안",Set Me Free,63,medium,low,62,64,62,70,62,,,artist_baseline:isaiah; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,Fire,"[Verse 1]
I’m moving on 
주님의 약속 붙잡 Go 
No holding back 
주님의 능력 가지 Go

[Pre-Chorus]
I believe 모든 것 가능하신 주 
I believe 나의 하나님 되심을

[Chorus]
Fire Like a fire 
나를 향한 불같은 주의 사랑 
Higher Lift You higher 
내 모든 것 다해 주 찬양해 

[Verse 2]
I’m letting go 
주님의 말씀 붙잡 Go 
No turning back 
나 주님만 바라보 Go 
I believe 모든 것 가능하신 주 
I believe 나의 하나님 되심을 

[Pre-Chorus]
I believe 모든 것 가능하신 주 
I believe 나의 하나님 되심을 

[Chorus]
Fire Like a fire 
나를 향한 불같은 주의 사랑 
Higher Lift You higher 
내 모든 것 다해 주 찬양해 
Fire Like a fire 
나를 향한 불같은 주의 사랑 
Higher Lift You higher 
내 모든 것 다해 주 찬양해 

[Bridge]
Are you ready to Go Go 
Yeah Yeah Yeah Yeah Yeah 
Are you ready Shout Shout 
Yeah 
Are you ready to Go Go 
Yeah Yeah Yeah Yeah Yeah 
Are you ready to Jump Jump 
Yeah 

[Chorus]
Fire Like a fire
나를 향한 불같은 주의 사랑
Higher Lift You higher
내 모든 것 다해 주 찬양해
Fire Like a fire
나를 향한 불같은 주의 사랑
Higher Lift You higher
내 모든 것 다해 주 찬양해",31712330,사랑,경배/찬양,믿음,"사랑, 경배/찬양, 믿음",Fire,63,medium,low,62,64,62,70,62,,,artist_baseline:isaiah; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,I'm Not Ashamed,"[Verse 1]
I’m not ashamed 
I’m not ashamed 
예수 나의 능력되시네 
I’m not afraid 
I’m not afraid 
예수 나와 함께하시네 
I’m not ashamed 
I’m not ashamed 
I’m not ashamed 
예수 나의 능력되시네 
I’m not afraid 
I’m not afraid 
I’m not afraid 
예수 나와 함께하시네 
I’m not alone 
아무도 없는 광야에서도 
보이지 않는 어둠 속에도 
주님 나와 영원토록 함께하시네 
꺼져가는 등불 끄지 않으신 
상한 갈대 꺾지 않으시는 
예수 나의 좋으신 주 
I’m not alone 
I’m not alone 
I’m not alone 
한 순간도 떠난 적 없네 
Christ in me 
Christ in me 
내 모든 삶 주 안에 있네
아무도 없는 광야에서도 
보이지 않는 어둠 속에도 
주님 나와 영원토록 함께하시네 
꺼져가는 등불 끄지 않으신 
상한 갈대 꺾지 않으시는 
예수 나의 좋으신 주 

[Chorus]
Emmanuel 
Emmanuel 
예수 내 안에 계시네 
I’m not ashamed 
I’m not ashamed 
예수 내 능력되시네 
Emmanuel 
Emmanuel 
예수 내 안에 계시네 
I’m not ashamed 
I’m not ashamed 
예수 내 능력되시네 
Emmanuel 
Emmanuel 
예수 내 안에 계시네 
I’m not ashamed 
I’m not ashamed 
예수 내 능력되시네 

[Tag]
아무도 없는 광야에서도
보이지 않는 어둠 속에도
주님 나와 영원토록 함께하시네
꺼져가는 등불 끄지 않으신
상한 갈대 꺾지 않으시는
예수 나의 좋으신 주",31712331,고난,사랑,임재,"고난, 사랑, 임재",I'm Not Ashamed,68,medium,medium,70,66,64,70,70,,,artist_baseline:isaiah; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,Lift His Name Up,"[Verse 1]
주의 이름 높여 찬양 
우리가 모인 가장 큰 이유 
우리의 맘 주께 열어 
오늘도 주를 더 알기 원하네 
Oh Oh 
We lift you higher higher higher 
Oh Oh
주의 이름 높여 찬양해 

[Pre-Chorus]
크고 놀라우신 주 
그 누구와도 비길 수 없네 

[Chorus]
영원하신 주 이름 
Lift His Name Up 
Sing it Louder 
All that has Breath 
Praise the Lord 
Nothing can compare 
to Your Mighty Name 
Come and Sing His Holy Name 

[Verse 1]
주의 이름 높여 찬양 
우리가 모인 가장 큰 이유 
우리의 맘 주께 열어 
오늘도 주를 더 알기 원하네 
Oh Oh 
We lift you higher higher higher 
Oh Oh
주의 이름 높여 찬양해 

[Pre-Chorus]
크고 놀라우신 주 
그 누구와도 비길 수 없네 

[Chorus]
영원하신 주 이름 
Lift His Name Up 
Sing it Louder 
All that has Breath 
Praise the Lord 
Nothing can compare 
to Your Mighty Name 
Come and Sing His Holy Name 

[Verse 2]
주의 이름 높여 찬양해 
그 누구와도 비길 수 없네 
주의 이름 높여 찬양해 
그 누구와도 비길 수 없네 
주의 이름 높여 찬양해 

[Pre-Chorus]
크고 놀라우신 주
그 누구와도 비길 수 없네

[Chorus]
영원하신 주 이름
Lift His Name Up
Sing it Louder
All that has Breath
Praise the Lord
Nothing can compare
to Your Mighty Name
Come and Sing His Holy Name",31712332,경배/찬양,거룩,공동체,"경배/찬양, 거룩, 공동체",Lift His Name Up,68,medium,medium,70,66,64,70,70,,,artist_baseline:isaiah; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,New Season,"[Verse 1]
It’s a new season
주님이 주신 New day
It’s a new sound
주 이름 찬양하네
우후후
새 일을 행하시네
우후후
나 기쁨의 찬양을 주님께
It’s a new season
주님이 주신 New day
It’s a new sound
주 이름 찬양하네
우후후
새 일을 행하시네
우후후
나 기쁨의 찬양을 주님께

[Chorus]
Everybody praise His Name
새 일을 행하신 주님께
찬양받기 합당하신 주
Everybody Lift His Name
새 일을 이루신 주님께
높임받기 합당하신 주

[Verse 2]
New season Brand
new day New heart
Brand new life Now I am new
New season Brand
new day New heart
Brand new life Now I am new
New season Brand
new day New heart
Brand new life Now I am new
New season Brand
new day New heart
Brand new life Now I am new

[Chorus]
Everybody praise His Name
새 일을 행하신 주님께
찬양받기 합당하신 주
Everybody Lift His Name
새 일을 이루신 주님께
높임받기 합당하신 주
Everybody praise His Name
새 일을 행하신 주님께
찬양받기 합당하신 주
Everybody Lift His Name
새 일을 이루신 주님께
높임받기 합당하신 주",31712333,경배/찬양,기쁨,영광,"경배/찬양, 기쁨, 영광",New Season,63,medium,low,62,64,62,70,62,,,artist_baseline:isaiah; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,말씀하소서,"[Verse 1]
하나님의 말씀을
내 마음에 새겨
나의 뜻을 나의 삶을
다시 돌아봅니다
복 있는 사람은
악인의 꾀를 쫓지 않고
죄인의 길에 서지 아니하며
오만한 자의 자리에

[Pre-Chorus]
앉지 아니하고
주의 말씀을 주야로
즐거워하는도다

[Chorus]
주 하나님 내게 말씀하소서
주의 말씀 듣기 나 원합니다
주 하나님 내게 말씀하시네
주님의 뜻 알기 나 원합니다

[Verse 2]
주 말씀은 살아계셔
나를 보게 하시고
말씀으로 나의 삶을
인도하여 주소서
복 있는 사람은
악인의 꾀를 쫓지 않고
죄인의 길에 서지 아니하며
오만한 자의 자리에
앉지 아니하고
주의 말씀을 주야로
즐거워하는도다
복 있는 사람은 
악인의 꾀를 쫓지 않고
죄인의 길에 서지 아니하며
오만한 자의 자리에 

[Pre-Chorus]
앉지 아니하고
주의 말씀을 주야로 
즐거워하는도다

[Chorus]
주 하나님 내게 말씀하소서
주의 말씀 듣기 나 원합니다
주 하나님 내게 말씀하시네
주님의 뜻 알기 나 원합니다
주 하나님 내게 말씀하소서
주의 말씀 듣기 나 원합니다
주 하나님 내게 말씀하시네
주님의 뜻 알기 나 원합니다
주 하나님 내게 말씀하소서
주의 말씀 듣기 나 원합니다
주 하나님 내게 말씀하시네
주님의 뜻 알기 나 원합니다
주 하나님 내게 말씀하소서
주의 말씀 듣기 나 원합니다
주 하나님 내게 말씀하시네
주님의 뜻 알기 나 원합니다",31712334,인도하심,기쁨,부활,"인도하심, 기쁨, 부활",말씀하소서,80,high,high,76,84,80,91,70,,4,artist_baseline:isaiah; AppleMusic_artist_top_song_rank:4; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://music.apple.com/kr/artist/%EC%95%84%EC%9D%B4%EC%9E%90%EC%95%BC-%EC%94%A9%EC%8A%A4%ED%8B%B0%EC%9B%90/743665263 | https://songselect.ccli.com/search/results?list=toplanguage_ko,direct_platform_top_song_match; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,은혜 아래 있네,"[Verse 1]
죄악 가운데 머물러 있던 나의 삶이
그리스도와 함께
십자가로 연합되었네
그의 죽음은 우리를 살리려 함이요
그의 은혜 안에
우린 결코 정죄함 없네
십자가 죽음으로 나의 죄도 죽었네
부활의 영광으로
영원한 생명 얻었네
죄악 가운데 머물러 있던 나의 삶이
그리스도와 함께
십자가로 연합되었네
그의 죽음은 우리를 살리려 함이요
그의 은혜 안에
우린 결코 정죄함 없네
십자가 죽음으로 나의 죄도 죽었네
부활의 영광으로
영원한 생명 얻었네
십자가 죽음으로 나의 죄도 죽었네
부활의 영광으로
영원한 생명 얻었네
십자가 죽음으로 나의 죄도 죽었네
부활의 영광으로
영원한 생명 얻었네

[Chorus]
은혜 아래 있네
모든 죄에서 해방됐네
사랑 안에 있네
그 무엇도 끊을 수 없네
은혜 아래 있네
모든 죄에서 해방됐네
사랑 안에 있네
그 무엇도 끊을 수 없네
은혜 아래 있네
모든 죄에서 해방됐네
사랑 안에 있네
그 무엇도 끊을 수 없네
은혜 아래 있네
모든 죄에서 해방됐네
사랑 안에 있네
그 무엇도 끊을 수 없네

[Tag]
십자가 죽음으로 나의 죄도 죽었네
부활의 영광으로
영원한 생명 얻었네
십자가 죽음으로 나의 죄도 죽었네
부활의 영광으로
영원한 생명 얻었네",31712335,은혜,구원,회개,"은혜, 구원, 회개",은혜 아래 있네,88,very_high,high,90,87,82,94,84,,2,artist_baseline:isaiah; church_usage_seed:widely-sung modern worship/classic seed; AppleMusic_artist_top_song_rank:2; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://music.apple.com/kr/artist/%EC%95%84%EC%9D%B4%EC%9E%90%EC%95%BC-%EC%94%A9%EC%8A%A4%ED%8B%B0%EC%9B%90/743665263 | https://songselect.ccli.com/search/results?list=toplanguage_ko,direct_platform_top_song_match; curated_church_usage_seed; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,주님의 마음 있는 곳,"[Verse 1]
주님의 마음이 있는 곳 
주님의 시선이 있는 곳
내가 있기 원하네
광야에 꽃을 피우시고 
사막에 강물을 내시는 
주의 놀라운 손길 
풀은 마르고 꽃은 시드나 
주의 말씀은 영원하네

[Chorus]
나의 마음 주의 성전이 되어 
영원한 주의 말씀을 향해 
주의 마음 있는 곳으로 
나의 삶 주의 말씀을 따라 
이루실 주의 나라를 향해 
주의 시선 있는 곳 

[Verse 2]
주님의 마음 있는 곳 
주님의 시선 있는 곳 
내가 있기 원하네 
풀은 마르고 꽃은 시드나 
주의 말씀은 영원하네
전능하신 주 거룩하신 왕 
주님의 말씀 이루시네

[Chorus]
나의 마음 주의 성전이 되어 
영원한 주의 말씀을 향해 
주의 마음 있는 곳으로 
나의 삶 주의 말씀을 따라 
이루실 주의 나라를 향해 
주의 시선 있는 곳
나의 마음 주의 성전이 되어 
영원한 주의 말씀을 향해 
주의 마음 있는 곳으로 
나의 삶 주의 말씀을 따라 
이루실 주의 나라를 향해 
주의 시선 있는 곳

[Post-Chorus]
주님의 마음 있는 곳 
주님의 시선 있는 곳 
내가 있기 원하네
주님의 마음 있는 곳 
주님의 시선 있는 곳 
내가 있기 원하네 

[Chorus]
나의 마음 주의 성전이 되어 
영원한 주의 말씀을 향해
주의 마음 있는 곳으로
나의 삶 주의 말씀을 따라 
이루실 주의 나라를 향해
주의 시선 있는 곳

[Post-Chorus]
주님의 마음 있는 곳 
주님의 시선 있는 곳
내가 있기 원하네
주님의 마음 있는 곳
주님의 시선 있는 곳
내가 있기 원하네",31712336,신실하심,거룩,하나님 나라,"신실하심, 거룩, 하나님 나라",주님의 마음 있는 곳,86,very_high,high,90,85,82,80,84,,,artist_baseline:isaiah; church_usage_seed:widely-sung modern worship/classic seed; multi_recording_count:4,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,curated_church_usage_seed; estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,New Season,"[Verse 1]
It’s a new season 
주님이 주신 New day 
It’s a new sound 
주 이름 찬양하네 
우후후 
새 일을 행하시네 
우후후 
나 기쁨의 찬양을 주님께
It’s a new season 
주님이 주신 New day 
It’s a new sound 
주 이름 찬양하네 
우후후 
새 일을 행하시네 
우후후 
나 기쁨의 찬양을 주님께 

[Chorus]
Everybody praise His Name 
새 일을 행하신 주님께 
찬양받기 합당하신 주
Everybody Lift His Name 
새 일을 이루신 주님께 
높임받기 합당하신 주

[Verse 2]
New season Brand new day New heart 
Brand new life Now I am new 
New season Brand new day New heart 
Brand new life Now I am new 
New season Brand new day New heart 
Brand new life Now I am new 
New season Brand new day New heart 
Brand new life Now I am new 

[Chorus]
Everybody praise His Name 
새 일을 행하신 주님께 
찬양받기 합당하신 주 
Everybody Lift His Name 
새 일을 이루신 주님께 
높임받기 합당하신 주
Everybody praise His Name
새 일을 행하신 주님께
찬양받기 합당하신 주
Everybody Lift His Name
새 일을 이루신 주님께
높임받기 합당하신 주",31523806,경배/찬양,기쁨,영광,"경배/찬양, 기쁨, 영광",New Season,63,medium,low,62,64,62,70,62,,,artist_baseline:isaiah; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,Fire,"[Verse 1]
I’m moving on
주님의 약속 붙잡 Go
No holding back
주님의 능력 가지 Go

[Pre-Chorus]
I believe 모든 것 가능하신 주
I believe 나의 하나님 되심을

[Chorus]
Fire Like a fire
나를 향한 불같은 주의 사랑
Higher Lift You higher
내 모든 것 다해 주 찬양해

[Verse 2]
I’m letting go
주님의 말씀 붙잡 Go
No turning back
나 주님만 바라보 Go
I believe 모든 것 가능하신 주
I believe 나의 하나님 되심을

[Pre-Chorus]
I believe 모든 것 가능하신 주
I believe 나의 하나님 되심을

[Chorus]
Fire Like a fire
나를 향한 불같은 주의 사랑
Higher Lift You higher
내 모든 것 다해 주 찬양해
Fire Like a fire
나를 향한 불같은 주의 사랑
Higher Lift You higher
내 모든 것 다해 주 찬양해

[Bridge]
Are you ready to Go Go
Yeah Yeah Yeah Yeah Yeah
Are you ready Shout Shout
Yeah
Are you ready to Go Go
Yeah Yeah Yeah Yeah Yeah
Are you ready to Jump Jump
Yeah

[Chorus]
Fire Like a fire
나를 향한 불같은 주의 사랑
Higher Lift You higher
내 모든 것 다해 주 찬양해
Fire Like a fire
나를 향한 불같은 주의 사랑
Higher Lift You higher
내 모든 것 다해 주 찬양해",31523807,사랑,경배/찬양,믿음,"사랑, 경배/찬양, 믿음",Fire,63,medium,low,62,64,62,70,62,,,artist_baseline:isaiah; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
아이자야,I'm Not Ashamed,"[Verse 1]
I’m not ashamed
I’m not ashamed
예수 나의 능력되시네
I’m not afraid
I’m not afraid
예수 나와 함께하시네
I’m not ashamed
I’m not ashamed
예수 나의 능력되시네
I’m not afraid
I’m not afraid
예수 나와 함께하시네
아무도 없는 광야에서도 
보이지 않는 어둠 속에도 
주님 나와 영원토록 함께하시네 
꺼져가는 등불 끄지 않으신 
상한 갈대 꺾지 않으시는 
예수 나의 좋으신 주 
I’m not alone
I’m not alone
한 순간도 떠난 적 없네
Christ in me
Christ in me
내 모든 삶 주 안에 있네
아무도 없는 광야에서도
보이지 않는 어둠 속에도
주님 나와 영원토록 함께하시네
꺼져가는 등불 끄지 않으신
상한 갈대 꺾지 않으시는
예수 나의 좋으신 주

[Chorus]
Emmanuel
Emmanuel
예수 내 안에 계시네
I’m not ashamed
I’m not ashamed
예수 내 능력되시네
Emmanuel
Emmanuel
예수 내 안에 계시네 
I’m not ashamed
I’m not ashamed
예수 내 능력되시네",31523808,고난,사랑,임재,"고난, 사랑, 임재",I'm Not Ashamed,68,medium,medium,70,66,64,70,70,,,artist_baseline:isaiah; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
